#group,false,false,false,false,false,false,false,false
#datatype,string,double,string,double,double,double,dateTime:RFC3339,long
#default,,,,,,,,
,device,humidity,location,noise_db,pressure,temperature,time,wifi_rssi
,heltec_v3,55.37,window,65.39,1023.51,14.63,2026-03-08T02:13:31.121392957Z,-43
,heltec_v3,56.21,window,68.58,1023.58,14.23,2026-03-08T02:14:01.766920593Z,-43
,heltec_v3,56.54,window,65.09,1023.52,14.59,2026-03-08T02:14:32.410908032Z,-42
,heltec_v3,55.72,window,65.51,1023.52,14.65,2026-03-08T02:15:03.074338188Z,-42
,heltec_v3,55.9,window,63.72,1023.59,14.53,2026-03-08T02:15:33.716830255Z,-42
,heltec_v3,55.4,window,65.44,1023.54,14.6,2026-03-08T02:16:04.349383072Z,-43
,heltec_v3,54.94,window,63.68,1023.56,14.79,2026-03-08T02:16:35.01838414Z,-41
,heltec_v3,56.16,window,67.27,1023.59,14.2,2026-03-08T02:17:05.676738405Z,-43
,heltec_v3,56.84,window,62.24,1023.56,14.18,2026-03-08T02:17:36.3318609Z,-43
,heltec_v3,56.89,window,62.03,1023.56,14.15,2026-03-08T02:18:06.998781626Z,-43
,heltec_v3,56.85,window,61.75,1023.54,14.05,2026-03-08T02:18:37.631363501Z,-43
,heltec_v3,57.13,window,59.77,1023.6,14.26,2026-03-08T02:19:08.276439106Z,-41
,heltec_v3,56.94,window,63.31,1023.54,14.21,2026-03-08T02:19:38.932893826Z,-43
,heltec_v3,57.71,window,62.38,1023.57,13.87,2026-03-08T02:20:09.549703579Z,-43
,heltec_v3,57.54,window,62.98,1023.56,14.33,2026-03-08T02:20:40.219306592Z,-44
,heltec_v3,55.94,window,64.37,1023.56,14.36,2026-03-08T02:21:10.875126525Z,-43
,heltec_v3,56.38,window,65.67,1023.55,14.25,2026-03-08T02:21:41.505997763Z,-41
,heltec_v3,56.44,window,64.72,1023.52,14.68,2026-03-08T02:22:12.128717946Z,-43
,heltec_v3,55.26,window,66.43,1023.51,15.03,2026-03-08T02:22:42.784450751Z,-43
,heltec_v3,54.89,window,63.47,1023.48,15.09,2026-03-08T02:23:13.451238454Z,-43
,heltec_v3,53.85,window,64.26,1023.48,15.16,2026-03-08T02:23:44.097354798Z,-43
,heltec_v3,54.88,window,64.55,1023.47,14.82,2026-03-08T02:24:14.754020381Z,-42
,heltec_v3,54.17,window,65.92,1023.42,14.92,2026-03-08T02:24:45.419448652Z,-43
,heltec_v3,55.87,window,65.79,1023.45,14.34,2026-03-08T02:25:16.056194998Z,-43
,heltec_v3,56.07,window,64.53,1023.47,14.37,2026-03-08T02:25:46.727263952Z,-43
,heltec_v3,56.37,window,66,1023.42,14.55,2026-03-08T02:26:17.372415049Z,-43
,heltec_v3,55.38,window,63.54,1023.44,14.57,2026-03-08T02:26:48.040430526Z,-43
,heltec_v3,56.87,window,65.75,1023.46,14.42,2026-03-08T02:27:18.691033267Z,-43
,heltec_v3,57.36,window,60.9,1023.48,14.16,2026-03-08T02:27:49.355829808Z,-43
,heltec_v3,57.26,window,65.11,1023.44,14.18,2026-03-08T02:28:19.98692886Z,-44
,heltec_v3,56.74,window,65.87,1023.43,14.29,2026-03-08T02:28:50.617480274Z,-43
,heltec_v3,56.94,window,61.52,1023.45,14.25,2026-03-08T02:29:21.277782394Z,-43
,heltec_v3,57.1,window,63.89,1023.4,14.09,2026-03-08T02:29:51.918982956Z,-43
,heltec_v3,57.19,window,63.93,1023.4,13.97,2026-03-08T02:30:22.562831441Z,-42
,heltec_v3,57.84,window,65.08,1023.36,13.85,2026-03-08T02:30:53.213583219Z,-41
,heltec_v3,57.59,window,65.39,1023.33,13.94,2026-03-08T02:31:23.87764385Z,-44
,heltec_v3,57.27,window,63.03,1023.36,14.01,2026-03-08T02:31:54.52609452Z,-41
,heltec_v3,57.74,window,64.36,1023.36,14.06,2026-03-08T02:32:25.151000694Z,-43
,heltec_v3,57.01,window,66.72,1023.35,14.04,2026-03-08T02:32:55.808554528Z,-43
,heltec_v3,57.63,window,64.84,1023.39,14.12,2026-03-08T02:33:26.492739124Z,-43
,heltec_v3,56.89,window,65.04,1023.37,14.21,2026-03-08T02:33:57.156386193Z,-43
,heltec_v3,56.78,window,63.09,1023.34,14.51,2026-03-08T02:34:27.827625838Z,-43
,heltec_v3,56.84,window,64.98,1023.3,14.63,2026-03-08T02:34:58.48750319Z,-43
,heltec_v3,56.11,window,64.59,1023.3,14.35,2026-03-08T02:35:29.121393472Z,-43
,heltec_v3,56.33,window,65.18,1023.3,14.3,2026-03-08T02:35:59.775967759Z,-43
,heltec_v3,56.41,window,65.24,1023.33,14.28,2026-03-08T02:36:30.432999211Z,-43
,heltec_v3,57.24,window,62.73,1023.3,14.52,2026-03-08T02:37:01.093165152Z,-42
,heltec_v3,55.54,window,62.2,1023.24,14.67,2026-03-08T02:37:31.752986489Z,-43
,heltec_v3,56.97,window,61.58,1023.26,14.46,2026-03-08T02:38:02.420774194Z,-43
,heltec_v3,56.41,window,62.42,1023.27,14.74,2026-03-08T02:38:33.076072039Z,-42
,heltec_v3,55.33,window,62.63,1023.25,14.68,2026-03-08T02:39:03.706793006Z,-43
,heltec_v3,56.89,window,64.1,1023.26,14.4,2026-03-08T02:39:34.349795003Z,-43
,heltec_v3,56.11,window,61.8,1023.25,14.53,2026-03-08T02:40:05.008626859Z,-43
,heltec_v3,56.57,window,71.23,1023.23,14.76,2026-03-08T02:40:35.647569244Z,-42
,heltec_v3,55.71,window,65.27,1023.24,14.72,2026-03-08T02:41:06.287237769Z,-44
,heltec_v3,55.51,window,64.36,1023.21,14.38,2026-03-08T02:41:36.931952961Z,-43
,heltec_v3,57.3,window,65.82,1023.22,14.45,2026-03-08T02:42:07.601318209Z,-42
,heltec_v3,57.68,window,70.53,1023.25,13.97,2026-03-08T02:42:38.255304146Z,-43
,heltec_v3,57.02,window,69.18,1023.23,14.36,2026-03-08T02:43:08.902784876Z,-43
,heltec_v3,56.77,window,68.95,1023.22,14.39,2026-03-08T02:43:39.548571443Z,-43
,heltec_v3,56.74,window,67.34,1023.22,14.42,2026-03-08T02:44:10.184488106Z,-43
,heltec_v3,55.76,window,68.54,1023.21,14.69,2026-03-08T02:44:40.836263884Z,-43
,heltec_v3,56.65,window,67.14,1023.26,14.28,2026-03-08T02:45:11.503997782Z,-43
,heltec_v3,56.37,window,68.35,1023.24,14.46,2026-03-08T02:45:42.143864408Z,-43
,heltec_v3,56.44,window,66.8,1023.21,14.62,2026-03-08T02:46:12.793161695Z,-43
,heltec_v3,55.95,window,66.56,1023.18,14.81,2026-03-08T02:46:43.423279731Z,-43
,heltec_v3,55.56,window,68.03,1023.22,14.46,2026-03-08T02:47:14.046818768Z,-43
,heltec_v3,55.6,window,66.68,1023.21,14.93,2026-03-08T02:47:44.711825417Z,-41
,heltec_v3,55.33,window,65.78,1023.17,14.85,2026-03-08T02:48:15.369733412Z,-43
,heltec_v3,55.03,window,67.43,1023.14,14.74,2026-03-08T02:48:46.014423437Z,-43
,heltec_v3,55.58,window,64.09,1023.12,14.94,2026-03-08T02:49:16.639643027Z,-43
,heltec_v3,55.34,window,67.2,1023.12,15.18,2026-03-08T02:49:47.273863861Z,-41
,heltec_v3,54.54,window,67.8,1023.12,15.26,2026-03-08T02:50:17.907738227Z,-44
,heltec_v3,54.95,window,68.56,1023.11,15.05,2026-03-08T02:50:48.573653105Z,-42
,heltec_v3,54.2,window,68.74,1023.08,15.29,2026-03-08T02:51:19.170727421Z,-43
,heltec_v3,55.51,window,67.73,1023.05,14.67,2026-03-08T02:51:49.83097679Z,-43
,heltec_v3,55.3,window,67.38,1023.11,14.55,2026-03-08T02:52:20.495708009Z,-43
,heltec_v3,55.48,window,68.04,1023.08,14.66,2026-03-08T02:52:51.158034408Z,-43
,heltec_v3,54.79,window,69.03,1023.02,14.92,2026-03-08T02:53:21.802630207Z,-43
,heltec_v3,55.23,window,66.51,1023,15.2,2026-03-08T02:53:52.449640076Z,-43
,heltec_v3,53.99,window,65.99,1022.96,15.33,2026-03-08T02:54:23.076634236Z,-43
,heltec_v3,53.92,window,66.36,1022.97,15.41,2026-03-08T02:54:53.695334314Z,-42
,heltec_v3,53.8,window,68.89,1022.98,15.41,2026-03-08T02:55:24.304841012Z,-41
,heltec_v3,53.69,window,68.85,1022.92,15.23,2026-03-08T02:55:54.946486501Z,-43
,heltec_v3,54.48,window,67.11,1022.95,15.18,2026-03-08T02:56:25.591869606Z,-43
,heltec_v3,55.04,window,67.39,1022.98,14.67,2026-03-08T02:56:56.248770859Z,-42
,heltec_v3,54.79,window,68.88,1022.97,14.71,2026-03-08T02:57:26.897011822Z,-43
,heltec_v3,55.19,window,66.18,1022.93,14.92,2026-03-08T02:57:57.53419699Z,-42
,heltec_v3,54.67,window,65.36,1022.93,14.66,2026-03-08T02:58:28.186232197Z,-43
,heltec_v3,54.97,window,64.86,1022.89,14.67,2026-03-08T02:58:58.833847969Z,-43
,heltec_v3,56.44,window,69.97,1023,14.13,2026-03-08T02:59:29.488761921Z,-43
,heltec_v3,57.36,window,64.39,1022.92,14.13,2026-03-08T03:00:00.14644953Z,-43
,heltec_v3,57.5,window,77.27,1022.96,13.95,2026-03-08T03:00:30.780250861Z,-45
,heltec_v3,57.09,window,65.35,1022.94,14.03,2026-03-08T03:01:01.453019151Z,-44
,heltec_v3,58.12,window,67.94,1022.96,14.08,2026-03-08T03:01:32.101054829Z,-43
,heltec_v3,57.44,window,66.28,1022.89,14.31,2026-03-08T03:02:02.752844133Z,-44
,heltec_v3,57.33,window,68.85,1022.92,14.34,2026-03-08T03:02:33.41232657Z,-43
,heltec_v3,56.42,window,67.04,1022.89,14.84,2026-03-08T03:03:04.055509728Z,-43
,heltec_v3,55.27,window,64.57,1022.85,15.03,2026-03-08T03:03:34.669151743Z,-43
,heltec_v3,55.04,window,69.76,1022.88,15.12,2026-03-08T03:04:05.312585445Z,-43
,heltec_v3,54.16,window,72.29,1022.86,15.13,2026-03-08T03:04:35.936361176Z,-43
,heltec_v3,54.6,window,64.72,1022.87,15.17,2026-03-08T03:05:06.541521119Z,-43
,heltec_v3,53.99,window,66.21,1022.85,14.95,2026-03-08T03:05:37.202110827Z,-42
,heltec_v3,54.84,window,68.13,1022.87,15.18,2026-03-08T03:06:07.848726632Z,-43
,heltec_v3,54.2,window,66.78,1022.82,15.36,2026-03-08T03:06:38.443413939Z,-43
,heltec_v3,54.09,window,65.41,1022.82,15.35,2026-03-08T03:07:09.079731798Z,-43
,heltec_v3,54.88,window,67.5,1022.82,14.83,2026-03-08T03:07:39.72917051Z,-43
,heltec_v3,53.55,window,67.56,1022.85,15.06,2026-03-08T03:08:10.396529046Z,-43
,heltec_v3,53.65,window,67.29,1022.84,15.26,2026-03-08T03:08:41.028517701Z,-43
,heltec_v3,54.43,window,66.72,1022.85,14.76,2026-03-08T03:09:11.678968053Z,-43
,heltec_v3,54.45,window,66.13,1022.83,15.01,2026-03-08T03:09:42.309381266Z,-43
,heltec_v3,54.69,window,67.37,1022.83,14.64,2026-03-08T03:10:12.971927794Z,-44
,heltec_v3,55.62,window,66.38,1022.84,14.85,2026-03-08T03:10:43.616387984Z,-43
,heltec_v3,54.78,window,63.13,1022.87,15.1,2026-03-08T03:11:14.262887066Z,-43
,heltec_v3,54.2,window,65.12,1022.84,14.99,2026-03-08T03:11:44.898674863Z,-43
,heltec_v3,54.5,window,66.84,1022.83,15.25,2026-03-08T03:12:15.539046174Z,-43
,heltec_v3,53.64,window,69.29,1022.81,15.56,2026-03-08T03:12:46.17382366Z,-43
,heltec_v3,53.23,window,69.06,1022.79,15.64,2026-03-08T03:13:16.777252029Z,-43
,heltec_v3,54.67,window,67.58,1022.83,14.87,2026-03-08T03:13:47.407425576Z,-42
,heltec_v3,53.47,window,68.4,1022.81,15.26,2026-03-08T03:14:18.029475651Z,-43
,heltec_v3,53.79,window,65.52,1022.85,15.28,2026-03-08T03:14:48.661448608Z,-43
,heltec_v3,54.14,window,69.43,1022.8,15.26,2026-03-08T03:15:19.300148813Z,-43
,heltec_v3,54.18,window,67.61,1022.83,15.34,2026-03-08T03:15:49.946688153Z,-43
,heltec_v3,53.31,window,66.55,1022.8,15.43,2026-03-08T03:16:20.577071363Z,-43
,heltec_v3,53.42,window,66.76,1022.86,15.03,2026-03-08T03:16:51.24832705Z,-43
,heltec_v3,54.2,window,66.76,1022.83,14.99,2026-03-08T03:17:21.908404875Z,-44
,heltec_v3,53.66,window,67.13,1022.81,15.31,2026-03-08T03:17:52.536496398Z,-43
,heltec_v3,53.87,window,66.72,1022.81,15.29,2026-03-08T03:18:23.181729108Z,-43
,heltec_v3,53.96,window,67.24,1022.86,15.28,2026-03-08T03:18:53.837273365Z,-43
,heltec_v3,53.82,window,67.45,1022.78,14.96,2026-03-08T03:19:24.499266338Z,-43
,heltec_v3,54.42,window,67.76,1022.81,14.92,2026-03-08T03:19:55.18114572Z,-43
,heltec_v3,55.12,window,64.23,1022.77,15.09,2026-03-08T03:20:25.824492903Z,-42
,heltec_v3,54.03,window,65.21,1022.76,15.1,2026-03-08T03:20:56.455887154Z,-43
,heltec_v3,54.32,window,65.28,1022.74,15.35,2026-03-08T03:21:27.103968113Z,-43
,heltec_v3,53.88,window,66.08,1022.72,15.44,2026-03-08T03:21:57.724782751Z,-44
,heltec_v3,53.69,window,67.36,1022.7,15.42,2026-03-08T03:22:28.384123422Z,-43
,heltec_v3,53.5,window,67.69,1022.74,15.06,2026-03-08T03:22:59.042425226Z,-42
,heltec_v3,53.96,window,81.04,1022.7,14.78,2026-03-08T03:23:29.683067312Z,-43
,heltec_v3,54.77,window,68.65,1022.72,14.98,2026-03-08T03:24:00.342901813Z,-43
,heltec_v3,55.01,window,65.38,1022.71,14.86,2026-03-08T03:24:31.006239358Z,-43
,heltec_v3,54.37,window,67.75,1022.71,15.31,2026-03-08T03:25:01.650360244Z,-43
,heltec_v3,53.72,window,67.16,1022.72,15.22,2026-03-08T03:25:32.295087919Z,-43
,heltec_v3,54.14,window,65.33,1022.72,15,2026-03-08T03:26:02.931989218Z,-43
,heltec_v3,54.11,window,65.44,1022.74,15.04,2026-03-08T03:26:33.572814441Z,-43
,heltec_v3,54.73,window,66.72,1022.8,14.7,2026-03-08T03:27:04.356127202Z,-42
,heltec_v3,55.34,window,67.43,1022.8,14.62,2026-03-08T03:27:35.066215579Z,-43
,heltec_v3,56.37,window,67.18,1022.82,14.26,2026-03-08T03:28:05.764909916Z,-43
,heltec_v3,56.37,window,67.73,1022.78,14.5,2026-03-08T03:28:36.431241027Z,-43
,heltec_v3,56.5,window,76.32,1022.79,14.31,2026-03-08T03:29:07.060265127Z,-43
,heltec_v3,55.75,window,63.94,1022.76,14.83,2026-03-08T03:29:37.703773447Z,-43
,heltec_v3,55.21,window,66.39,1022.82,14.99,2026-03-08T03:30:08.330461424Z,-44
,heltec_v3,54.65,window,67.8,1022.79,14.89,2026-03-08T03:30:38.972635643Z,-43
,heltec_v3,55.38,window,68.92,1022.8,14.77,2026-03-08T03:31:09.629094166Z,-43
,heltec_v3,54.34,window,66.9,1022.83,14.95,2026-03-08T03:31:40.262176001Z,-43
,heltec_v3,55.95,window,65.34,1022.83,14.32,2026-03-08T03:32:10.929924312Z,-43
,heltec_v3,57.32,window,73.53,1022.82,14.31,2026-03-08T03:32:41.575890237Z,-43
,heltec_v3,57.12,window,68.61,1022.89,14.06,2026-03-08T03:33:12.227939231Z,-43
,heltec_v3,56.56,window,65.96,1022.84,14.61,2026-03-08T03:33:42.900066828Z,-43
,heltec_v3,56.09,window,66.74,1022.86,14.5,2026-03-08T03:34:13.555277252Z,-42
,heltec_v3,56.91,window,67.5,1022.86,14.35,2026-03-08T03:34:44.196869058Z,-43
,heltec_v3,57.44,window,66.27,1022.86,14.38,2026-03-08T03:35:14.84181391Z,-43
,heltec_v3,55.93,window,70.29,1022.91,14.74,2026-03-08T03:35:45.472326623Z,-43
,heltec_v3,55.53,window,68.35,1022.89,14.59,2026-03-08T03:36:16.129836525Z,-43
,heltec_v3,56.37,window,67.18,1022.9,14.46,2026-03-08T03:36:46.779009461Z,-43
,heltec_v3,55.91,window,66.72,1022.83,14.86,2026-03-08T03:37:17.40932112Z,-43
,heltec_v3,55.28,window,70.87,1022.91,14.83,2026-03-08T03:37:48.066990868Z,-43
,heltec_v3,56.15,window,67.16,1022.91,14.51,2026-03-08T03:38:18.733295759Z,-43
,heltec_v3,56.27,window,69.18,1022.89,14.78,2026-03-08T03:38:49.36463907Z,-43
,heltec_v3,55.98,window,66.6,1022.9,14.48,2026-03-08T03:39:20.032356715Z,-42
,heltec_v3,55.72,window,67.15,1022.91,14.9,2026-03-08T03:39:50.672654085Z,-43
,heltec_v3,55.36,window,69.97,1022.9,15.01,2026-03-08T03:40:21.337554017Z,-43
,heltec_v3,54.41,window,68.2,1022.87,14.89,2026-03-08T03:40:51.987418834Z,-43
,heltec_v3,55.91,window,66.33,1022.89,14.6,2026-03-08T03:41:22.611341749Z,-43
,heltec_v3,57.5,window,67.84,1022.93,14.26,2026-03-08T03:41:53.260292271Z,-43
,heltec_v3,56.63,window,67,1022.88,14.43,2026-03-08T03:42:23.919744309Z,-43
,heltec_v3,55.48,window,66.09,1022.92,14.66,2026-03-08T03:42:54.568903322Z,-43
,heltec_v3,55.65,window,67.31,1022.88,14.72,2026-03-08T03:43:25.233066625Z,-44
,heltec_v3,56.26,window,69.15,1022.89,14.62,2026-03-08T03:43:55.919723541Z,-43
,heltec_v3,56.14,window,69.03,1022.86,14.44,2026-03-08T03:44:26.578391393Z,-43
,heltec_v3,56.91,window,66.57,1022.88,14.5,2026-03-08T03:44:57.23629324Z,-42
,heltec_v3,55.97,window,68.88,1022.83,14.88,2026-03-08T03:45:27.869230869Z,-43
,heltec_v3,55.52,window,66.05,1022.88,14.82,2026-03-08T03:45:58.53590069Z,-43
,heltec_v3,55.82,window,75.28,1022.89,14.79,2026-03-08T03:46:29.151315234Z,-43
,heltec_v3,55.29,window,68.74,1022.82,15.06,2026-03-08T03:46:59.803100571Z,-43
,heltec_v3,55.46,window,65.86,1022.88,14.77,2026-03-08T03:47:30.459342728Z,-43
,heltec_v3,55.29,window,66.15,1022.9,15.18,2026-03-08T03:48:01.115990787Z,-43
,heltec_v3,54.71,window,74.1,1022.86,14.94,2026-03-08T03:48:31.793509394Z,-44
,heltec_v3,54.53,window,72.79,1022.87,15.26,2026-03-08T03:49:02.451327585Z,-42
,heltec_v3,53.86,window,69.33,1022.86,15.41,2026-03-08T03:49:33.059106247Z,-43
,heltec_v3,53.88,window,74.99,1022.86,15.22,2026-03-08T03:50:03.701752103Z,-43
,heltec_v3,54.29,window,72.19,1022.89,14.99,2026-03-08T03:50:34.33503109Z,-43
,heltec_v3,54.94,window,64.36,1022.94,14.69,2026-03-08T03:51:04.987674656Z,-43
,heltec_v3,54.91,window,73.97,1022.87,15.05,2026-03-08T03:51:35.607007859Z,-43
,heltec_v3,54.93,window,67.7,1022.89,14.85,2026-03-08T03:52:06.264563039Z,-43
,heltec_v3,54.99,window,67.75,1022.87,14.92,2026-03-08T03:52:36.901775979Z,-43
,heltec_v3,54.29,window,68.37,1022.85,15.49,2026-03-08T03:53:07.556684839Z,-43
,heltec_v3,53.43,window,72.62,1022.85,15.69,2026-03-08T03:53:38.210956085Z,-43
,heltec_v3,53.37,window,66.98,1022.85,15.67,2026-03-08T03:54:08.818647445Z,-43
,heltec_v3,52.71,window,66.08,1022.83,15.63,2026-03-08T03:54:39.436799808Z,-43
,heltec_v3,52.9,window,67.16,1022.88,15.6,2026-03-08T03:55:10.066720751Z,-43
,heltec_v3,53.25,window,69.75,1022.83,15.57,2026-03-08T03:55:40.70200306Z,-43
,heltec_v3,53.78,window,69.89,1022.8,15.45,2026-03-08T03:56:11.325170541Z,-43
,heltec_v3,52.96,window,67.47,1022.85,15.21,2026-03-08T03:56:41.965319186Z,-43
,heltec_v3,54.33,window,67.87,1022.81,15.06,2026-03-08T03:57:12.623219968Z,-42
,heltec_v3,54.01,window,66.22,1022.8,14.94,2026-03-08T03:57:43.275003049Z,-43
,heltec_v3,54.57,window,68.19,1022.8,15.09,2026-03-08T03:58:13.940856201Z,-43
,heltec_v3,54.83,window,66.47,1022.84,14.57,2026-03-08T03:58:44.60026218Z,-43
,heltec_v3,56.4,window,66.08,1022.8,14.43,2026-03-08T03:59:15.251939278Z,-43
,heltec_v3,56.69,window,63.28,1022.79,14.21,2026-03-08T03:59:45.893286395Z,-43
,heltec_v3,57.1,window,66.03,1022.79,14.04,2026-03-08T04:00:16.556088227Z,-43
,heltec_v3,56.81,window,68.97,1022.77,14.49,2026-03-08T04:00:47.199138203Z,-42
,heltec_v3,56.34,window,62.61,1022.77,14.27,2026-03-08T04:01:17.840302312Z,-37
,heltec_v3,59.18,window,62.45,1022.79,13.29,2026-03-08T04:01:48.504162868Z,-38
,heltec_v3,59.81,window,61.86,1022.78,13.35,2026-03-08T04:02:19.14907176Z,-37
,heltec_v3,61.3,window,62.24,1022.76,12.89,2026-03-08T04:02:49.794311813Z,-34
,heltec_v3,61.68,window,60.75,1022.79,12.99,2026-03-08T04:03:20.415487907Z,-36
,heltec_v3,61.93,window,65.66,1022.77,12.95,2026-03-08T04:03:51.085471808Z,-33
,heltec_v3,61.5,window,78.14,1022.79,13.04,2026-03-08T04:04:21.753176599Z,-36
,heltec_v3,62.15,window,68.34,1022.77,12.9,2026-03-08T04:04:52.409295361Z,-37
,heltec_v3,61.84,window,64.96,1022.78,12.77,2026-03-08T04:05:23.04769537Z,-38
,heltec_v3,62.41,window,63.98,1022.8,12.74,2026-03-08T04:05:53.701324821Z,-34
,heltec_v3,62.49,window,65.67,1022.79,13.08,2026-03-08T04:06:24.343470446Z,-37
,heltec_v3,61.1,window,64.8,1022.76,13.19,2026-03-08T04:06:55.007318138Z,-35
,heltec_v3,61.4,window,65.08,1022.78,12.95,2026-03-08T04:07:25.65876417Z,-33
,heltec_v3,62.55,window,65.28,1022.79,12.74,2026-03-08T04:07:56.291813339Z,-41
,heltec_v3,62.71,window,63.46,1022.79,12.79,2026-03-08T04:08:26.926372818Z,-33
,heltec_v3,62.38,window,66.1,1022.78,12.73,2026-03-08T04:08:57.589304297Z,-34
,heltec_v3,62.78,window,65.44,1022.83,12.52,2026-03-08T04:09:28.239388156Z,-37
,heltec_v3,63.28,window,64.45,1022.81,12.55,2026-03-08T04:09:59.01067744Z,-47
,heltec_v3,62.11,window,65.17,1022.81,12.84,2026-03-08T04:10:29.668292338Z,-46
,heltec_v3,62.92,window,65.54,1022.79,12.61,2026-03-08T04:11:00.313064052Z,-42
,heltec_v3,63.77,window,67.35,1022.8,12.3,2026-03-08T04:11:30.932898734Z,-42
,heltec_v3,64.4,window,63.79,1022.81,12.22,2026-03-08T04:12:01.577030208Z,-35
,heltec_v3,64.64,window,59.66,1022.84,12.25,2026-03-08T04:12:32.202301901Z,-43
,heltec_v3,63.08,window,61.32,1022.85,13.04,2026-03-08T04:13:02.869524829Z,-42
,heltec_v3,62.26,window,61.76,1022.81,12.9,2026-03-08T04:13:33.546320094Z,-43
,heltec_v3,62.79,window,60.26,1022.84,12.74,2026-03-08T04:14:04.20635818Z,-42
,heltec_v3,63.11,window,78.97,1022.8,12.84,2026-03-08T04:14:34.824513571Z,-42
,heltec_v3,61.79,window,65.28,1022.85,12.92,2026-03-08T04:15:05.50057292Z,-41
,heltec_v3,62.67,window,65.08,1022.83,12.92,2026-03-08T04:15:36.206397933Z,-46
,heltec_v3,61.62,window,65.15,1022.82,12.98,2026-03-08T04:16:06.890799054Z,-35
,heltec_v3,62.62,window,65.7,1022.84,12.71,2026-03-08T04:16:37.546252657Z,-36
,heltec_v3,61.9,window,65.88,1022.83,13.77,2026-03-08T04:17:08.215294345Z,-36
,heltec_v3,60.65,window,72.48,1022.76,13.21,2026-03-08T04:17:38.888986933Z,-38
,heltec_v3,61.12,window,69.6,1022.79,13.09,2026-03-08T04:18:09.551333995Z,-38
,heltec_v3,61.85,window,62,1022.75,13.09,2026-03-08T04:18:40.200693757Z,-37
,heltec_v3,60.41,window,65.87,1022.77,13.33,2026-03-08T04:19:10.866199833Z,-33
,heltec_v3,60.99,window,61.94,1022.77,13.12,2026-03-08T04:19:41.510337317Z,-38
,heltec_v3,61.26,window,69.7,1022.77,13.54,2026-03-08T04:20:12.160311396Z,-34
,heltec_v3,59.74,window,67.47,1022.8,13.51,2026-03-08T04:20:42.825838744Z,-37
,heltec_v3,61.76,window,67.04,1022.76,12.74,2026-03-08T04:21:13.476937212Z,-35
,heltec_v3,61.61,window,64.77,1022.8,12.87,2026-03-08T04:21:44.120986048Z,-42
,heltec_v3,62.71,window,69.82,1022.78,12.59,2026-03-08T04:22:14.764809157Z,-43
,heltec_v3,62.72,window,62.22,1022.82,12.9,2026-03-08T04:22:45.408875335Z,-37
,heltec_v3,62.39,window,61.19,1022.77,13.05,2026-03-08T04:23:16.053725202Z,-37
,heltec_v3,62.05,window,60.76,1022.8,12.81,2026-03-08T04:23:46.689587793Z,-38
,heltec_v3,62.01,window,64.66,1022.79,12.87,2026-03-08T04:24:17.354673918Z,-44
,heltec_v3,61.38,window,62.06,1022.78,13.1,2026-03-08T04:24:48.003614629Z,-42
,heltec_v3,61.89,window,65.92,1022.76,13.06,2026-03-08T04:25:18.645443468Z,-42
,heltec_v3,61.77,window,65.35,1022.76,13.26,2026-03-08T04:25:49.318556603Z,-44
,heltec_v3,60.46,window,64.27,1022.78,13.39,2026-03-08T04:26:19.980789137Z,-36
,heltec_v3,61,window,66.82,1022.79,13.09,2026-03-08T04:26:50.605978526Z,-34
,heltec_v3,60.1,window,65.45,1022.8,14.43,2026-03-08T04:27:21.272742176Z,-38
,heltec_v3,57.08,window,63.28,1022.77,14.67,2026-03-08T04:27:51.928522366Z,-35
,heltec_v3,58.06,window,61.52,1022.81,14.06,2026-03-08T04:28:22.573143692Z,-38
,heltec_v3,58.43,window,65.08,1022.85,13.78,2026-03-08T04:28:53.204727547Z,-37
,heltec_v3,57.8,window,62.83,1022.81,14.32,2026-03-08T04:29:23.868401092Z,-38
,heltec_v3,57.46,window,65.71,1022.83,14.43,2026-03-08T04:29:54.508966346Z,-34
,heltec_v3,57.43,window,67.01,1022.81,14.22,2026-03-08T04:30:25.155850953Z,-33
,heltec_v3,58.69,window,63.27,1022.76,14.14,2026-03-08T04:30:55.824178914Z,-42
,heltec_v3,57.2,window,64.03,1022.87,14.17,2026-03-08T04:31:26.479797523Z,-41
,heltec_v3,59.88,window,64.81,1022.82,13.27,2026-03-08T04:31:57.13893533Z,-42
,heltec_v3,60.31,window,60.51,1022.81,13.41,2026-03-08T04:32:27.823153686Z,-37
,heltec_v3,61.03,window,66.54,1022.82,13.43,2026-03-08T04:32:58.47283108Z,-42
,heltec_v3,59,window,63.36,1022.87,13.6,2026-03-08T04:33:29.134458171Z,-36
,heltec_v3,60.21,window,62.04,1022.84,13.2,2026-03-08T04:33:59.766083103Z,-38
,heltec_v3,61.04,window,62.35,1022.83,13.17,2026-03-08T04:34:30.409290167Z,-36
,heltec_v3,60.99,window,65.12,1022.82,13.02,2026-03-08T04:35:01.072910584Z,-36
,heltec_v3,61.79,window,64.89,1022.82,12.85,2026-03-08T04:35:31.701722253Z,-41
,heltec_v3,61.32,window,64.2,1022.82,13.26,2026-03-08T04:36:02.326621087Z,-34
,heltec_v3,60.85,window,65.21,1022.82,13.18,2026-03-08T04:36:32.977474665Z,-36
,heltec_v3,60.45,window,63.9,1022.84,13.61,2026-03-08T04:37:03.613471905Z,-37
,heltec_v3,59.15,window,67.14,1022.86,13.81,2026-03-08T04:37:34.262258916Z,-33
,heltec_v3,60.24,window,66.76,1022.82,13.33,2026-03-08T04:38:04.893509245Z,-39
