#group,false,false,false,false,false,false
#datatype,string,string,double,double,double,dateTime:RFC3339
#default,,,,,,
,source,station,status_circle,status_district,status_piccadilly,time
,tfl_api,Gloucester Road,10,10,10,2026-03-09T18:28:09.968170541Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T18:33:10.660166742Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T18:38:11.47273388Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T18:43:12.602062842Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T18:48:13.723614542Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T18:53:14.662473329Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T18:58:15.350659074Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:03:16.073099488Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:08:16.913769977Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:13:17.708374011Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:18:18.630370022Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:23:19.942240788Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:28:22.557283878Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:33:25.040819285Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:38:25.722014054Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:43:26.433769637Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:48:29.148804368Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:53:31.795451186Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T19:58:33.020061682Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:03:33.70895459Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:08:37.119657184Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:13:38.193853559Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:18:39.188507843Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:23:41.77786521Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:28:43.062617498Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:33:43.867581407Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:38:45.951771497Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:43:51.365257063Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:48:53.79740391Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:53:55.229839527Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T20:58:55.898727262Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:03:56.785808306Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:08:57.784198866Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:13:58.566962169Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:19:00.421059252Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:24:01.272912377Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:29:04.247049441Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:34:05.390659667Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:39:07.36585397Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:44:08.154848164Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:49:08.801168714Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:54:09.478633107Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T21:59:12.186845851Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:04:12.855918283Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:09:13.62245643Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:14:15.07935901Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:19:15.940725098Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:24:16.582989519Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:29:17.264711392Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:34:18.026167442Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:39:19.053443494Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:44:19.659847112Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:49:20.469455238Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:54:23.46930184Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T22:59:24.2058506Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:04:24.888456115Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:09:25.555703465Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:14:26.573937324Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:19:27.381340299Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:24:28.164369393Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:29:28.919855027Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:34:29.717794401Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:39:30.353813461Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:44:31.102394471Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:49:31.814991235Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:54:32.408099526Z
,tfl_api,Gloucester Road,10,10,10,2026-03-09T23:59:33.044706413Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T04:43:55.419495836Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T04:48:57.670906219Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T04:53:58.319563622Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T04:58:59.053491177Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:03:59.765697156Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:09:00.452149757Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:14:01.087224073Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:19:03.350731889Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:24:03.97008212Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:29:04.606732293Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:34:05.247694797Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:39:05.984225213Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:44:06.645551662Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:49:07.262677811Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:54:11.31033137Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T05:59:11.963388075Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:04:12.625374436Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:09:13.286992301Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:14:13.936568531Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:19:14.687581575Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:24:15.342580389Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:29:15.988966494Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:34:16.648068942Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:39:17.297577838Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:44:17.940056255Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:49:18.692641571Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:54:19.337204556Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T06:59:19.973182004Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:04:20.738895831Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:09:21.427323061Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:14:22.0973227Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:19:23.088335999Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:24:23.69010437Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:29:24.446882525Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:34:25.062677607Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:39:26.043136105Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:44:26.760809978Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:49:28.912025889Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:54:29.736280897Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T07:59:32.463201898Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:04:33.08798927Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:09:33.773743338Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:14:34.415204907Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:19:35.078260937Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:24:37.828824209Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:29:38.486213582Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:34:39.176538525Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:39:40.792148545Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:44:43.674417428Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:49:44.33295672Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:54:45.096489488Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T08:59:45.840458771Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:04:46.760210657Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:09:47.480173996Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:14:48.237060666Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:19:50.478055745Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:24:53.265471695Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:29:53.962775088Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:34:54.625362418Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:39:56.332839474Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:44:56.995635944Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:49:57.646743985Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:54:58.322853165Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T09:59:58.94945369Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:04:59.742636502Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:10:00.599003421Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:15:01.656965713Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:20:02.926332106Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:25:06.203850841Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:30:07.152323879Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:35:08.152725326Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:40:09.511843921Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:45:10.189217152Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:50:10.973999623Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T10:55:11.718516288Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:00:12.463546922Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:05:13.465893605Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:10:14.273579258Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:15:14.919391744Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:20:15.891712703Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:25:18.431301742Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:30:21.422886162Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:35:22.108219066Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:40:24.707465871Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:45:25.77963857Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:50:26.562950801Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T11:55:27.890473677Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:00:28.504382489Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:05:30.032982568Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:10:31.309257129Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:15:32.082137133Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:20:35.150042512Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:25:36.573076877Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:30:37.565992229Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:35:41.891524929Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:40:42.741042507Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:45:43.646079824Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:50:44.321242967Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T12:55:45.472495012Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:00:46.345341342Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:05:47.066579982Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:10:47.915891582Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:15:48.573009876Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:20:49.921419191Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:25:51.192275373Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:30:51.868361306Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:35:54.706706734Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:40:55.75708449Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:45:56.446071673Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:50:57.141168148Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T13:55:59.288986716Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:01:00.40470777Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:06:03.051491721Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:11:06.203488188Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:16:06.987793491Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:21:08.309963533Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:26:09.199640929Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:31:12.325993187Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:36:13.657769324Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:41:19.345898732Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:46:20.040893485Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:51:20.819540137Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T14:56:22.549196112Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:01:23.286677658Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:06:24.301938971Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:11:25.029087384Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:16:25.766811304Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:21:26.513366522Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:26:27.745989197Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:31:28.416401082Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:36:29.154214858Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:41:30.345242689Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:46:32.873078061Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:51:34.371759225Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T15:56:35.030193326Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:01:35.934419859Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:06:36.609194998Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:11:37.310733771Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:16:39.04043604Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:21:39.799213452Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:26:40.566132242Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:31:41.362865117Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:36:42.03867343Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:41:44.354179817Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:46:49.038215096Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:51:49.780020106Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T16:56:52.915540754Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:01:53.62737927Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:06:54.30389431Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:11:55.000289891Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:16:55.843179138Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:21:57.449472752Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:26:58.308169925Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:31:59.475931368Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:37:01.129952429Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:42:02.331302343Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:47:05.518963792Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:52:08.638216029Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T17:57:09.336492715Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:02:12.572176015Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:07:13.488824107Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:12:14.173135385Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:17:15.033837319Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:22:15.787365093Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:27:17.020322051Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:32:17.832752113Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:37:18.564102936Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:42:19.405322211Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:47:20.126576028Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:52:20.876281156Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T18:57:22.95983718Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:02:25.568873319Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:07:26.361036157Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:12:27.136295413Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:17:27.878150245Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:22:28.566572504Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:27:29.501905832Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:32:30.141008103Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:37:31.030923489Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:42:34.555870508Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:47:35.206789564Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:52:37.666986493Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T19:57:40.663701706Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:02:41.391691346Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:07:44.982193463Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:12:46.437095165Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:17:47.134406872Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:22:47.850561314Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:27:48.728698764Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:32:49.419150289Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:37:51.143121441Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:42:51.820963537Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:47:52.664235468Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:52:53.323112105Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T20:57:56.385959486Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:02:57.104338643Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:08:01.241528107Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:13:02.097325966Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:18:02.840791908Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:23:03.553276414Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:28:04.360192272Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:33:05.059788981Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:38:05.858801853Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:43:06.569429358Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:48:07.230229756Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:53:07.959569838Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T21:58:08.641254081Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:03:09.359559692Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:08:12.425986936Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:13:13.171281443Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:18:13.858766234Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:23:14.5728913Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:28:15.29789911Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:33:15.913260464Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:38:16.747311131Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:43:17.505619795Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:48:18.279490486Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:53:19.494646561Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T22:58:20.237231452Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:03:20.874568886Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:08:21.526808654Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:13:22.343316754Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:18:23.085843355Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:23:23.756349824Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:28:24.41612875Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:33:25.12055466Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:38:25.75148655Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:43:26.49750255Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:48:27.190302055Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:53:27.987180776Z
,tfl_api,Gloucester Road,5,5,5,2026-03-08T23:58:28.773024591Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:04:35.819998871Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:09:36.519285981Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:14:37.131610438Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:19:37.861714738Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:24:38.532906903Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:29:39.177299128Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:34:39.805915709Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:39:40.507576252Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:44:41.132218813Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:49:41.732946747Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:54:42.457928283Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T00:59:43.746856213Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T01:04:46.257114008Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T01:09:46.8909235Z
,tfl_api,Gloucester Road,10,10,10,2026-03-10T01:14:47.626314984Z
,tfl_api,Gloucester Road,20,10,10,2026-03-10T01:19:48.319835906Z
,tfl_api,Gloucester Road,20,10,20,2026-03-10T01:24:49.83888944Z
,tfl_api,Gloucester Road,20,10,20,2026-03-10T01:29:50.490247742Z
,tfl_api,Gloucester Road,20,10,20,2026-03-10T01:34:51.141455061Z
,tfl_api,Gloucester Road,20,10,20,2026-03-10T01:39:51.79208306Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T01:44:52.403720986Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T01:49:54.096897293Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T01:54:54.710831628Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T01:59:55.300433036Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T02:04:56.01865391Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T02:09:58.212302695Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T02:15:02.49912139Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T02:20:03.114893392Z
,tfl_api,Gloucester Road,20,20,20,2026-03-10T02:25:03.755282932Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T22:58:34.944701373Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:03:35.655377931Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:08:36.361300077Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:13:37.009572092Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:18:38.169106366Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:23:38.931129478Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:28:39.555127846Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:33:40.456179083Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:38:41.191513839Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:43:41.97172914Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:48:42.705557835Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:53:43.362414942Z
,tfl_api,Gloucester Road,10,10,9,2026-03-10T23:58:44.067316967Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:03:56.720975952Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:08:57.403109176Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:13:58.077509457Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:18:58.771684794Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:23:59.513979783Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:29:00.239876282Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:34:00.92469436Z
,tfl_api,Gloucester Road,5,5,9,2026-03-15T00:39:01.582326763Z
