#group,false,false,false,false,false
#datatype,double,string,string,string,dateTime:RFC3339
#default,,,,,
,air_quality_band,air_quality_text,source,station,time
,1,Low,tfl_api,Gloucester Road,2026-03-15T05:44:50.298874301Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T05:49:50.944820004Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T05:54:53.60774634Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T05:59:54.242895842Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:04:54.867130691Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:09:55.512973559Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:14:56.107303775Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:19:56.763935206Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:24:57.378702476Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:29:58.060829178Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:34:58.699824998Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:39:59.411079248Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:45:00.115540285Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:50:00.873768822Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T06:55:01.720769284Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:00:02.431238373Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:05:03.196364168Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:10:03.948864584Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:15:04.659275466Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:20:06.231299505Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:25:06.880698943Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:30:07.554408629Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:35:08.523673401Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:40:09.9858088Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:45:10.665324134Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:50:12.939784613Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T07:55:13.698581948Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:00:20.950181306Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:05:21.935343584Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:10:22.970988426Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:15:23.781532813Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:20:24.483450154Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:25:26.917268751Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:30:27.704501131Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:35:29.157896657Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:40:31.093432054Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:45:32.49697582Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:50:33.413956165Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T08:55:34.070917105Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:00:35.075681137Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:05:35.834281453Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:10:36.553695079Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:15:37.386659873Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:20:38.556119342Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:25:40.088705257Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:30:40.832388615Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:35:41.498747625Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:40:42.290955049Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:45:43.111542081Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:50:43.856903438Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T09:55:45.324555019Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:00:46.162239155Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:05:47.944008492Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:10:49.630832413Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:15:50.220829678Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:20:50.925738371Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:25:51.57832151Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:30:52.425935262Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:35:53.664828689Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:40:54.395665821Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:45:55.210768719Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:50:55.868592086Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T10:55:56.467481081Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:00:57.126124935Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:06:01.247540146Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:11:03.206301569Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:16:04.137171774Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:21:04.757776336Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:26:05.855240513Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:31:06.52779939Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:36:07.228436581Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:41:08.313949121Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:46:09.006208264Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:51:09.946718728Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T11:56:10.575584972Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:01:11.177696073Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:06:11.851910776Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:11:12.577788553Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:16:13.203526166Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:21:13.856246326Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:26:16.4424198Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:31:17.593527575Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:36:18.388241913Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:41:19.047505405Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:46:19.90800959Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:51:21.655671373Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T12:56:22.543999387Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:01:23.254769105Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:06:24.457116814Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:11:30.337168568Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:16:32.873114126Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:21:33.928424726Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:26:36.143997416Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:31:36.802063604Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:36:37.53001859Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:41:38.897647272Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:46:39.63900776Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:51:40.883618659Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T13:56:41.578984753Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:01:42.371258671Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:06:43.204231061Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:11:44.841368606Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:16:47.770383472Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:21:48.824717063Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:26:50.58976193Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:31:51.330109789Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:36:52.0464815Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:41:52.854068365Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:46:54.061706645Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:51:54.743208363Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T14:56:55.41562642Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:01:56.113994984Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:06:56.874777638Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:11:58.032881829Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:17:01.177125171Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:22:05.171727108Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:27:06.220983452Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:32:06.90534387Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:37:08.057080656Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:42:08.909956481Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:47:09.71581316Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:52:10.597404726Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T15:57:11.23056314Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:02:12.149970132Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:07:12.823188861Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:12:14.362872493Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:17:15.062805849Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:22:20.786309296Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:27:21.857080039Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:32:24.751149277Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:37:25.433023354Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:42:26.918610927Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:47:31.016529215Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:52:33.083226412Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T16:57:33.943837603Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:02:35.084738409Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:07:37.71682326Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:12:45.899124681Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:17:46.710955519Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:22:47.480047532Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:27:48.417806256Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:32:49.613402839Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:37:50.235306355Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:42:51.446993603Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:47:52.180990359Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:52:52.88134735Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T17:57:53.622163552Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:02:55.411869747Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:07:56.064901579Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:12:56.797995284Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:17:57.545165637Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:22:58.47484206Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:27:59.21760744Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:32:59.98579572Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:38:00.747661543Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:43:01.383689647Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:48:02.268632152Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:53:03.01673099Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T18:58:03.741304038Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:03:04.630723279Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:08:06.038090765Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:13:06.777994338Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:18:07.518160854Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:23:10.106093991Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:28:11.549491852Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:33:12.40406776Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:38:13.096998549Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:43:14.559104619Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:48:15.204367347Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:53:16.814460683Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T19:58:18.682429496Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:03:19.288110524Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:08:20.237965966Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:13:20.90016065Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:18:21.600445817Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:23:22.352276312Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:28:23.030822704Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:33:23.639315003Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:38:24.278706262Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:43:24.98453332Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:48:25.566609386Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:53:26.225279608Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T20:58:26.91516494Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:03:27.542648101Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:08:28.681240325Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:13:29.344898015Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:18:30.089825295Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:23:31.438494205Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:28:32.89412878Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:33:33.60036751Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:38:34.214890953Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:43:34.976883329Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:48:35.980014988Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:53:36.671097707Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T21:58:37.350531567Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:03:38.253926416Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:08:38.876257054Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:13:39.618485085Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:18:40.292496907Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:23:41.05881819Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:28:41.699381304Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:33:45.596447481Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:38:46.292077789Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:43:47.466289756Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:48:48.102226934Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:53:48.755076345Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T22:58:49.791138138Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:03:50.455951658Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:08:51.065371476Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:13:51.721183319Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:18:52.378715158Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:23:53.029646802Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:28:53.701872914Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:33:54.366591658Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:38:55.029646745Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:43:57.599716787Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:48:58.330667074Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:54:00.42925777Z
,1,Low,tfl_api,Gloucester Road,2026-03-15T23:59:01.136954094Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:04:01.972195996Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:09:02.636987222Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:14:03.470007861Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:19:04.087753231Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:24:04.7001832Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:29:05.366037546Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:34:06.017118517Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:39:06.656372669Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:44:09.306019477Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:49:09.975201055Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:54:10.620256969Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T00:59:11.292459328Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:04:12.086610676Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:09:12.738750706Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:14:13.454478375Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:19:14.081419629Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:24:15.178564347Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:29:15.867614598Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:34:16.545296211Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:39:17.217995882Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:44:17.946217201Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:49:18.602051616Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:54:19.238243318Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T01:59:19.971836792Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:04:20.647246041Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:09:21.289196208Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:14:21.942183257Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:19:22.612171805Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:24:23.201160567Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:29:23.855257051Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:34:24.499130863Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:39:25.154822331Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:44:25.783227284Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:49:26.378516132Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:54:26.951288056Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T02:59:27.586506102Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:04:28.310930794Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:09:28.967578013Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:14:29.63367095Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:19:30.265105331Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:24:30.897464476Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:29:31.511313203Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:34:32.179806831Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:39:32.831833447Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:44:33.475767431Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:49:34.14686876Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:54:36.006321606Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T03:59:36.662734084Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:04:37.36484052Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:09:38.112369216Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:14:38.761288713Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:19:39.409122115Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:24:40.045896213Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:29:40.743032013Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:34:41.364059825Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:39:41.997332072Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:44:42.685048465Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:49:43.338084382Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:54:43.992272193Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T04:59:44.673623554Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:04:46.790368762Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:09:47.636385444Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:14:48.301684126Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:19:48.941185306Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:24:49.822325561Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:29:50.474065166Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:34:51.11206144Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:39:51.743887542Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:44:53.157750021Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:49:53.809279054Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:54:54.563597574Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T05:59:55.115482524Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:04:55.758048833Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:09:56.420452033Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:14:57.262598829Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:19:57.905900582Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:24:59.008439132Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:30:00.543399134Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:35:01.433441157Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:40:02.156132419Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:45:02.935222174Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:50:03.640179876Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T06:55:07.063056165Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:00:08.498642352Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:05:09.143568184Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:10:10.310638202Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:15:10.928986974Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:20:11.720781594Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:25:13.029246684Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:30:14.137359244Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:35:15.821701142Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:40:16.453205391Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:45:18.154241393Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:50:19.600500908Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T07:55:20.215958294Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:00:20.901100143Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:05:21.637237559Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:10:23.658545228Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:15:27.265901328Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:20:28.292827941Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:25:34.095407474Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:30:34.955775387Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:35:35.593969097Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:40:36.250804134Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:45:40.01140648Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:50:40.740710176Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T08:55:42.043046862Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:00:45.391368071Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:05:46.132969471Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:10:46.789478269Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:15:47.415159696Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:20:48.0474057Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:25:48.680716213Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:30:50.032157699Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:35:50.860158108Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:40:52.612747603Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:45:53.343913581Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:50:54.093993619Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T09:55:54.815119827Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:01:02.620282537Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:06:03.355592791Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:11:11.285678572Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:21:28.524004974Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:26:29.646521695Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:31:30.350702266Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:36:31.444237198Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:41:33.063705057Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:46:33.844285749Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:51:34.517869109Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T10:56:36.393212597Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:01:38.916887117Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:06:39.634170704Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:11:40.385520455Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:16:41.592449448Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:21:42.224586836Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:26:43.074306685Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:31:43.835923253Z
,1,Low,tfl_api,Gloucester Road,2026-03-16T11:36:45.045303137Z
